mass__g_,reclat,reclong
30.76,-72.77264,75.3422
1.38,-72.77528,75.34194
0.71,-72.977778,75.261667
2.21,-72.775,75.33528
0.82,-72.775,75.335278
1.3,-72.9775,75.265278
0.77,-72.771944,75.344722
1.57,-72.77306,75.33806
0.51,-72.77306,75.33806
49.93,-72.77722,75.30806
2.99,-72.7825,75.325
46.18,-72.979722,75.263611
22.1,-72.7775,75.326667
0.51,-72.77889,75.30972
1.15,-72.78083,75.31
2.96,-72.78222,75.32167
0.74,-72.978056,75.260278
0.95,-72.9775,75.263056
1.76,-72.78694,75.27278
1.39,-72.78694,75.27278
5.11,-72.78278,75.3244
0.7,-72.786389,75.296667
0.75,-72.786389,75.296667
2.44,-72.825278,75.353611
2.62,-72.964722,75.216389
1.77,-72.825278,75.353611
18.57,-72.77778,75.31028
4.83,-72.79,75.28333
2.24,-72.79,75.283333
4.76,-72.78722,75.29306
1.2,-72.793056,75.278889
0.74,-72.793056,75.278889
0.82,-72.773333,75.348333
0.67,-72.782778,75.289722
2.62,-72.779167,75.315556
1.19,-72.78944,75.27833
2.5,-72.76944,75.3375
1.33,-72.774722,75.34
3.38,-72.77472,75.34
0.94,-72.7825,75.300278
0.77,-72.774722,75.34
0.75,-72.774722,75.34
0.5,-72.77472,75.34
1.4,-72.774722,75.34
1.54,-72.77472,75.34
1.76,-72.77944,75.29861
1.32,-72.77944,75.29861
1.38,-72.77944,75.29861
1.31,-72.79357,75.2846
20.23,-72.779167,75.310556
12.91,-72.783889,75.269444
6.46,-72.78389,75.26944
2.86,-72.783889,75.269444
6.87,-72.78944,75.27833
0.67,-72.786667,75.286389
11.78,-72.78667,75.28333
20.21,-72.778056,75.272778
1.86,-72.778333,75.273333
1.59,-72.78111,75.31194
1.1,-72.78528,75.26861
1.88,-72.785,75.27139
2.13,-72.785,75.27139
6.49,-72.77932,75.2701
1.28,-72.78389,75.2725
0.82,-72.778889,75.313611
1.27,-72.7775,75.28389
2.8,-72.78444,75.28028
1.49,-72.78722,75.27444
1.19,-72.78728,75.2744
0.83,-72.785,75.28333
0.84,-72.785,75.28333
1.61,-72.785,75.283333
1.31,-72.78505,75.2835
0.51,-72.785,75.28333
0.52,-72.785,75.28333
1.33,-72.773056,75.339167
0.77,-72.776111,75.334722
0.78,-72.782222,75.296944
13.34,-72.91417,75.1075
11.48,-72.91611,75.10028
3.39,-72.91611,75.1003
1.78,-72.916111,75.100278
1.19,-72.91611,75.1003
0.52,-72.99889,75.18722
485.7,-72.82531,75.35544
28.25,-72.89144,74.9485
154.8,-72.83472,75.42111
4.17,-73.08333,75.2
19.7,-31.0,125.93333
47.35,-30.46717,126.34367
1.3,-30.46667,126.33333
19418.0,29.0,12.23333
2376.0,28.98333,12.18333
458.0,28.9,12.58333
121.0,28.65,12.7
2079.0,28.65,12.63333
300.0,28.61667,12.53333
478.0,28.63333,12.63333
424.0,28.71667,12.63333
221.0,28.96667,12.7
46.0,28.88333,12.41667
78.0,28.91667,12.76667
268.0,28.8,12.71667
21.0,28.76667,12.83333
759.0,28.85,13.06667
213.0,28.81667,12.55
184.0,28.83333,12.3
537.0,29.36167,11.24583
550.0,28.973,13.10067
250.0,28.76717,12.89883
879.0,28.90467,12.55567
424.0,28.969,12.357
920.0,28.9755,12.33967
1167.0,29.189,12.26583
383.0,29.18783,12.25483
396.0,28.66667,12.93333
1379.0,28.46717,13.317
747.0,28.6765,13.42767
1750.0,28.579,13.33033
2990.0,28.57567,13.295
4777.0,28.5885,12.95283
1304.0,28.62317,13.13167
523.0,28.64267,13.268
2249.0,28.55917,13.009
6250.0,28.91617,13.0485
83.0,28.49533,13.3725
5130.0,28.47233,13.18183
6400.0,28.466,13.12417
168.0,29.00933,12.66367
808.0,29.036,12.63283
1632.0,28.50967,12.96633
137.0,28.41067,13.25333
2650.0,28.62533,12.8745
650.0,28.55333,13.029
818.0,28.555,13.03267
623.0,28.589,13.0985
1195.0,28.61883,13.36267
378.0,28.61783,13.14683
1645.0,28.698,13.31933
93.0,29.12283,12.35883
1880.0,28.56517,13.27633
63.0,28.47817,13.2565
333.0,30.20817,12.93733
404.0,28.51133,13.20417
809.0,29.14233,11.88317
123.0,29.087,12.07783
537.0,29.01717,12.08667
393.0,28.47817,13.14417
218.43,28.80867,12.90017
2650.0,28.82867,12.92833
5055.0,28.75,11.56667
466.0,29.01667,12.36667
972.0,28.388,13.20817
1016.0,28.54083,13.39917
615.0,28.68267,13.10217
533.0,28.99533,12.98317
303.0,29.1405,11.89617
100.0,29.03617,11.5065
129.0,28.76783,12.7265
30440.0,28.95833,10.59167
662.0,30.03455,13.13017
752.5,30.545,13.58194
166.7,35.04953,-117.26357
1035.0,37.61667,-99.1
2092.0,37.59667,-99.125
367.0,41.78333,-104.28333
4208.0,20.84132,57.62995
1928.0,32.35833,-112.40889
1600.0,32.73333,-103.1
19700.0,38.35,-101.78333
8630.0,33.5,-96.6
60.9,35.83833,-114.16617
150.0,31.91667,-106.15
3200.0,-30.23333,129.4
367.0,-30.57,129.31467
25.0,-30.28333,129.56667
4000.0,-30.66167,129.11667
90.5,-30.16833,129.04183
68.0,-30.55667,129.63867
74.0,-30.40817,129.33833
150.6,-30.28333,129.53333
28.5,-30.41667,129.65
96.9,-30.55,129.65
46.0,-30.33333,129.76667
47.4,-30.33333,129.8
80.0,39.13333,-103.48333
350000.0,37.2,-101.35
450.0,21.55,1.53333
474.0,21.55,1.68333
615.0,21.6,1.45
3150.0,21.66667,1.85
1063.0,21.59067,1.52417
50000.0,-25.55,142.78333
7000.0,0.35,-53.81667
14.3,53.8675,44.8595
40.0,31.49848,-5.7174
10.8,31.50275,-5.71527
8870.0,54.5,52.8
216.5,19.3005,55.054
1318.0,19.36,56.29167
719.0,19.22417,56.11817
1001.0,19.17117,56.15583
413.0,19.1825,56.16883
117.0,19.34067,56.15333
1400.0,19.27,56.09333
388.0,19.43167,56.89833
20.0,19.23,55.18167
444.0,19.7614,56.64458
250.95,19.34585,56.16567
79.84,19.3467,56.14912
254.51,19.34508,56.33313
107.6,19.24633,55.03983
1007.33,19.51185,56.98178
1070.7,19.73335,55.724417
257.1,19.730833,55.731667
459.06,19.96597,56.44698
121.34,19.93843,56.42242
1691.5,19.82257,56.65902
487.71,19.82567,56.66548
1918.0,19.99147,56.3452
140.22,19.98342,56.32412
3040.5,19.99097,56.34302
175.02,19.9905,56.40063
410.31,19.99653,56.5261
1212.5,19.99702,56.51212
69.5,19.96935,56.58283
25.87,19.99917,56.40987
80.81,19.7216,55.70785
209.72,19.65315,55.69378
21472.0,19.36312,55.55723
1070.75,19.73335,55.72442
257.08,19.73083,55.73167
2967.0,19.96297,56.44587
712.6,19.72812,56.58627
60.6,19.30267,55.70372
1429.4,19.3184,55.70303
373.5,19.31043,55.71093
81.638,19.99937,56.4071
364.022,19.58107,56.47213
417.209,19.74113,56.30922
83.618,19.7858,56.35675
24.937,19.80973,56.4547
125.713,19.84522,56.46942
21.7,19.97133,56.43006
1432.2,19.75227,56.30963
6751.4,19.75313,56.30913
138.6,19.75522,56.30673
326.2,19.69418,55.6748
2850.3,19.67495,55.64743
172.8,19.41078,55.11403
259.2,19.53575,55.1625
104.2,19.53657,55.16298
78.8,19.54752,55.16568
14.6,19.53665,55.16277
86.5,19.53858,55.20168
1759.6,19.57205,55.48655
29.9,19.64485,55.64228
8.7,19.8993,56.17267
3.2,19.83422,56.48563
1929.0,19.42017,56.70155
375.1,19.42197,56.69908
1272.5,19.42067,56.69928
408.7,19.43873,56.67748
3568.5,19.74288,56.65062
1721.5,19.80485,56.67047
666.6,19.33575,56.93793
1044.0,19.4225,56.70018
103.3,19.4221,56.7003
423.2,19.42045,56.69963
1725.1,19.42,56.70333
201.3,19.41842,56.69635
29.4,19.70455,55.8819
114.7,19.92943,55.92347
120.6,19.85902,55.94038
111.3,19.15512,55.43118
128.4,19.19395,55.41717
76.5,19.42165,55.36857
16000.0,19.83956,55.76756
3030.0,19.43827,56.60802
868.0,19.50543,56.54333
57.6,19.73278,56.38288
12175.0,19.82562,55.684
2637.0,19.77842,55.59662
1979.0,19.76167,55.59152
2399.0,19.65,55.7194
1.82,19.66005,55.70383
4.94,19.66055,55.70212
1.48,19.66002,55.70155
22.6,19.66163,55.69758
19.36,19.66393,55.69107
22.2,19.66395,55.69107
27.1,19.66465,55.69017
16.38,19.6658,55.6847
198.4,19.66767,55.68198
84.1,19.66892,55.68097
26.1,19.66883,55.68092
293.2,19.74087,55.60467
35.3,19.7548,55.59118
30.9,19.74373,55.57045
11.67,19.44323,55.46112
27.6,19.48505,55.44432
87.8,19.05548,55.55645
120.1,19.20295,55.32853
39.4,19.20333,55.35002
185.0,19.25277,55.34193
347.6,19.28385,55.34087
2222.0,19.54542,55.43347
859.0,19.68722,55.68306
291.0,19.67417,55.63611
469.0,19.76806,56.39778
49.0,19.68194,55.59361
1251.0,19.945,56.39194
1058.7,-72.85833,161.13611
407.3,-72.89656,161.08053
172.5,-72.89642,161.08053
16.1,-72.90194,161.16644
1304.0,30.625,-97.53333
85000.0,28.41667,-105.08333
8200.0,41.48333,-96.16667
36000.0,39.1,-94.63333
1104.0,38.71667,-103.51667
10000.0,40.68333,-99.06667
1500.0,25.43333,50.78333
13600.0,-33.6,136.1
5500.0,54.86667,50.88333
57.0,34.38333,-101.71667
335.0,32.81755,9.95518
295.0,32.76107,9.86632
344.0,24.47333,23.04333
30.15,40.37972,-119.08639
26000.0,41.66889,93.17306
1260.0,41.5,93.55
8.2,24.34167,-102.075
200.0,44.19167,7.20028
620.6,27.16667,-9.5
1520.0,27.23033,-9.7505
2510.0,27.23333,-9.7585
312.0,27.23633,-9.74133
998.0,27.23,-9.75667
85.0,27.2265,-9.74117
226.0,27.285,-9.59017
32.5,-30.71061,140.15142
201.0,-30.71061,140.15142
2600.0,-24.83333,139.8
10.0,35.16867,-114.455
1443.0,-31.53333,127.01667
498.0,32.03333,-103.15
6680.0,45.93333,-102.18333
30000.0,37.66667,-96.76667
895.0,34.61139,-100.855
14.0,-84.27391,161.377
34.3,-84.27532,161.40427
152.2,-84.28333,161.08333
11491.0,-84.26398,161.39532
110224.0,-84.26223,161.41628
514.1,-84.28681,161.35491
224.7,-84.28464,161.37553
439.4,-84.26611,161.31667
177.0,-84.26932,161.38759
60.0,-84.28347,161.38655
99.4,-84.26548,161.39258
76.1,-84.28501,161.36158
6.9,-84.27738,161.37745
2.8,-84.27707,161.38781
32.2,-84.27099,161.41336
31.2,-84.27657,161.38582
9.2,-84.27642,161.41063
5.5,-84.28478,161.3493
61.4,-84.27999,161.38547
14.1,-84.2804,161.40028
3.6,-84.2736,161.41554
5.7,-84.27538,161.41078
55.3,-84.2748,161.37622
9.5,-84.27891,161.40527
37.1,-84.26383,161.39532
25.8,-84.2933,161.32152
9.9,-84.27965,161.34812
3.8,-84.27476,161.38711
3.6,-84.28247,161.36839
51.3,-84.28155,161.40995
17.5,-84.28221,161.39819
34.4,-84.27403,161.34811
62.8,-84.27729,161.41445
7.0,-84.28168,161.40187
18.6,-84.28901,161.35154
28.5,-84.26214,161.35379
25.8,-84.28214,161.33705
6.2,-84.27746,161.40726
26.6,-84.29221,161.32321
11.0,-84.27098,161.4176
15.7,-84.27327,161.41296
57.3,-84.26439,161.39515
20.7,-84.28076,161.39572
16.2,-84.28675,161.34374
34.2,-84.27771,161.40337
27.3,-84.28708,161.32719
5.5,-84.27705,161.40245
8.0,-84.27765,161.4036
19.4,-84.28122,161.39987
16.8,-84.29258,161.32146
32.0,-84.27641,161.38979
5.5,-84.26992,161.41717
23.7,-84.26537,161.3989
14.1,-84.27195,161.41218
360.5,-84.28687,161.56467
22.1,-84.25265,161.39099
16.5,-84.27374,161.69257
74.5,-84.27373,161.69192
1.4,-84.27363,161.69347
77.7,-84.27375,161.69202
9.3,-84.2737,161.69154
5.6,-84.2537,161.3505
41.5,-84.25269,161.39531
22.5,-84.25331,161.3942
18.8,-84.27377,161.69153
5.4,-84.27375,161.69205
4.6,-84.27371,161.69175
68.7,-84.27385,161.69072
14.8,-84.27383,161.68987
10.6,-84.27373,161.69228
2.0,-84.2737,161.69158
4.2,-84.27368,161.69204
41.3,-84.25238,161.36184
22.3,-84.25817,161.40303
1.8,-84.27377,161.69209
23.0,-84.25151,161.38736
13.2,-84.25254,161.39806
7.0,-84.2737,161.69159
6.3,-84.27369,161.69165
8.1,-84.2737,161.69157
11.9,-84.27374,161.69091
19.3,-84.2738,161.69275
23.7,-84.25027,161.38373
8.6,-84.27378,161.69237
37.1,-84.27377,161.69207
6.6,-84.24972,161.38418
13.5,-84.27372,161.69053
28.4,-84.27369,161.69162
198.9,-84.27889,161.61096
104.0,-84.27894,161.61353
10.9,-84.27375,161.69071
38.0,-84.27382,161.69196
66.7,-84.27885,161.61701
20.6,-84.25813,161.39688
14.6,-84.27855,161.6194
15.4,-84.27855,161.6194
14.1,-84.27855,161.6194
70.9,-84.27855,161.6194
28.2,-84.27858,161.61749
23.6,-84.27858,161.61748
9.2,-84.27375,161.69148
33.8,-84.27373,161.69099
5.8,-84.24971,161.38443
47.3,-84.25934,161.3914
4.2,-84.27372,161.69167
17.4,-84.2501,161.38329
32.9,-84.25691,161.34294
17.8,-84.25487,161.3436
16.7,-84.25699,161.40284
29.7,-84.25729,161.39368
7.6,-84.25796,161.40188
9.3,-84.25633,161.35847
13.7,-84.25751,161.36679
6.7,-84.25676,161.41325
15.1,-84.25485,161.34317
7.0,-84.25699,161.41762
2.7,-84.25862,161.41322
9.8,-84.25658,161.41217
12.5,-84.25783,161.4132
14.3,-84.25681,161.40281
23.4,-84.25792,161.34166
12.8,-84.2576,161.36651
1.7,-84.25705,161.4721
7.2,-84.25942,161.36625
12.7,-84.25837,161.40172
15.4,-84.25691,161.3546
30.8,-84.25715,161.38959
9.0,-84.25747,161.40135
18.3,-84.2568,161.40239
24.5,-84.25819,161.39785
8.2,-84.25755,161.34853
26.0,-84.25651,161.35153
13.0,-84.26164,161.35686
6.9,-84.25712,161.34279
27.2,-84.25692,161.37667
10.9,-84.25849,161.39663
11.1,-84.25752,161.37819
6.1,-84.25753,161.41169
10.3,-84.25862,161.41297
11.3,-84.25709,161.37906
11.5,-84.25478,161.34315
10.0,-84.27366,161.69394
18.0,-84.27366,161.69375
14.8,-84.2538,161.3513
31.9,-84.25313,161.34988
2.9,-84.27369,161.6869
35.8,-84.25557,161.39087
6.9,-84.25295,161.35012
12.4,-84.27377,161.68691
123.3,-84.27394,161.68562
19.6,-84.27371,161.69393
13.4,-84.25466,161.34381
102.8,-84.27397,161.68717
48.6,-84.27394,161.68552
28.9,-84.27398,161.68713
2.4,-84.27366,161.69391
19.4,-84.26836,161.37121
9.6,-84.25423,161.39683
14.3,-84.2739,161.68744
6.7,-84.25509,161.37615
13.8,-84.27387,161.68763
7.1,-84.27032,161.36955
12.8,-84.27381,161.6875
5.7,-84.27376,161.68668
5.1,-84.25204,161.3893
2.9,-84.27371,161.68664
3.6,-84.25614,161.38741
141.8,-84.25594,161.38097
8.5,-84.27381,161.68785
25.3,-84.27362,161.69377
21.8,-84.25478,161.39753
3.7,-84.27367,161.69406
8.5,-84.25614,161.38132
13.8,-84.27382,161.68795
10.1,-84.26367,161.42074
15.1,-84.27382,161.68676
2.0,-84.27399,161.68703
40.8,-84.26421,161.39632
19.8,-84.27378,161.68797
16.0,-84.25512,161.39903
35.4,-84.25494,161.391
25.4,-84.27396,161.68813
1.4,-84.27379,161.68673
12.8,-84.27384,161.68624
10.5,-84.2518,161.38922
13.6,-84.27379,161.68789
4.0,-84.27376,161.68699
4.2,-84.27366,161.69394
44.9,-84.28036,161.39621
32.8,-84.27706,161.34768
1.3,-84.27379,161.6898
2.0,-84.27376,161.69016
28.5,-84.27381,161.68923
7.2,-84.27376,161.69017
25.1,-84.27387,161.68963
9.0,-84.27023,161.41375
5.1,-84.27374,161.69019
40.2,-84.29103,161.32518
4.2,-84.27386,161.68661
40.4,-84.27379,161.68915
0.6,-84.27387,161.68663
7.6,-84.27387,161.68949
101.8,-84.29439,161.31133
3.8,-84.27387,161.68661
41.4,-84.27382,161.68978
22.7,-84.27379,161.68976
4.3,-84.27383,161.68987
3.2,-84.2739,161.68942
3.5,-84.27385,161.68571
33.2,-84.27381,161.68954
17.5,-84.27374,161.4136
5.3,-84.28658,161.35697
8.4,-84.27371,161.6936
19.9,-84.27376,161.69052
6.8,-84.27387,161.68641
44.2,-84.2739,161.68664
5.0,-84.2706,161.41011
14.4,-84.27388,161.6865
8.3,-84.27384,161.68604
25.6,-84.27395,161.68721
26.8,-84.27388,161.68599
9.4,-84.29118,161.33328
17.1,-84.27382,161.68953
3.6,-84.2739,161.68941
4.7,-84.2738,161.6897
23.3,-84.27633,161.35942
9.1,-84.27766,161.35575
5.6,-84.27387,161.68651
5.9,-84.27385,161.68603
2.9,-84.27379,161.69013
4.8,-84.27385,161.68562
25.9,-84.27382,161.68975
28.6,-84.27385,161.68603
7.4,-84.27384,161.68986
8.7,-84.27278,161.41506
146.6,-84.27386,161.68873
30.1,-84.29212,161.33398
31.7,-84.29669,161.31934
10.5,-84.26943,161.41031
41.1,-84.27392,161.68942
10.5,-84.27373,161.69317
5.9,-84.2554,161.41838
34.5,-84.27377,161.69368
26.3,-84.25595,161.40013
24.2,-84.27373,161.6933
1.6,-84.25625,161.43107
15.1,-84.27377,161.69328
69.9,-84.27378,161.69387
2.6,-84.2546,161.40302
14.3,-84.25464,161.40762
12.6,-84.25596,161.40087
9.6,-84.25515,161.4072
3.0,-84.25471,161.40156
18.8,-84.25578,161.39972
9.0,-84.25249,161.40494
6.6,-84.25589,161.42723
1.0,-84.2737,161.69302
36.3,-84.27377,161.69382
13.5,-84.25581,161.40856
4.3,-84.25607,161.41559
3.1,-84.25607,161.41563
42.8,-84.2549,161.39106
13.1,-84.27374,161.69301
7.7,-84.27377,161.69387
11.1,-84.25499,161.40492
6.8,-84.2556,161.42491
5.7,-84.25534,161.42357
10.4,-84.27371,161.69339
22.5,-84.27372,161.6925
16.6,-84.27375,161.69293
45.4,-84.27373,161.6925
6.9,-84.25534,161.40834
10.6,-84.25595,161.40117
59.1,-84.27377,161.69341
10.6,-84.27396,161.68166
14.8,-84.27411,161.67816
39.4,-84.27402,161.67932
5.0,-84.2738,161.68572
33.5,-84.27422,161.67648
19.6,-84.27422,161.67635
49.4,-84.27406,161.68131
3.0,-84.27417,161.6765
49.9,-84.27424,161.67671
22.2,-84.27412,161.67904
13.0,-84.27425,161.67671
18.0,-84.27389,161.68425
8.2,-84.27396,161.68193
18.6,-84.27396,161.6814
0.6,-84.27411,161.67841
25.3,-84.274,161.68216
64.8,-84.27431,161.67679
18.5,-84.27406,161.67817
26.3,-84.27411,161.67837
0.4,-84.27402,161.67934
11.5,-84.28333,161.08333
11.3,-84.27424,161.67689
58.5,-84.27414,161.67823
29.7,-84.27398,161.68365
20.8,-84.26487,161.40626
14.5,-84.27422,161.67685
0.6,-84.27412,161.67838
11.9,-84.2739,161.68536
141.2,-84.27408,161.68151
12.4,-84.27396,161.6825
7.4,-84.27412,161.67724
24.1,-84.27386,161.68599
51.9,-84.27426,161.67644
9.7,-84.27403,161.67978
15.1,-84.2741,161.6779
9.3,-84.24547,161.39332
29.8,-84.27628,161.65134
15.0,-84.26703,161.41027
24.8,-84.27642,161.65011
4.9,-84.24519,161.39823
6.2,-84.27674,161.64402
24.7,-84.27594,161.65786
45.2,-84.27593,161.65789
84.6,-84.276,161.65706
22.5,-84.26583,161.40174
30.0,-84.29179,161.29519
10.4,-84.27625,161.65214
9.6,-84.27625,161.65207
32.9,-84.27579,161.65905
24.1,-84.2737,161.69159
6.1,-84.26714,161.39023
65.1,-84.27515,161.35505
33.9,-84.23498,161.55462
4.3,-84.24323,161.41322
32.4,-84.27455,161.40126
267.3,-84.23535,161.43986
8.0,-84.2476,161.44308
6.4,-84.25044,161.42372
0.3,-84.25044,161.42376
7.2,-84.25447,161.40868
46.3,-84.27189,161.35412
21.6,-84.27542,161.34441
1.4,-84.23195,161.48472
1.9,-84.23197,161.45583
3.6,-84.23213,161.47837
15.7,-84.26756,161.3631
89.3,-84.24792,161.53479
7.7,-84.24443,161.41022
21.5,-84.24331,161.41815
16.1,-84.24938,161.42692
14.0,-84.25403,161.40301
4026.6,-84.28333,161.08333
7986.5,-84.28333,161.08333
1315.1,-84.34704,161.34955
1264.2,-84.28333,161.08333
734.8,-84.28333,161.08333
232.2,-84.28333,161.08333
181.6,-84.27265,161.71794
201.8,-84.28333,161.08333
5.8,-84.25427,161.47107
13.2,-84.34627,161.46862
13.3,-84.25388,161.37425
12.8,-84.2544,161.39124
13.7,-84.25297,161.38359
8.4,-84.25435,161.38585
5.2,-84.2532,161.38091
10.6,-84.25404,161.38367
24.3,-84.2533,161.39064
14.3,-84.25331,161.38968
8.5,-84.25361,161.37072
9.3,-84.25442,161.36757
8.0,-84.25428,161.38454
23.0,-84.25319,161.39534
6.8,-84.25477,161.41271
75.3,-84.35064,161.38614
4.3,-84.34436,161.46748
11.6,-84.25429,161.39843
2.4,-84.25309,161.40077
7.3,-84.25312,161.39355
12.3,-84.25328,161.40596
6.6,-84.25419,161.40837
3.8,-84.2546,161.419
18.5,-84.25366,161.41427
4.0,-84.25435,161.41602
2.4,-84.25453,161.42763
22.3,-84.27242,161.72012
16.8,-84.34666,161.27397
54.0,-84.36025,161.22818
19.4,-84.34853,161.32502
0.6,-84.34525,161.37866
35.3,-84.34808,161.32439
0.3,-84.35703,161.36291
95.6,-84.35432,161.19974
93.2,-84.354,161.38306
12.2,-84.34434,161.46808
57.9,-84.27345,161.70253
47.2,-84.27339,161.70039
5.4,-84.27329,161.70185
27.4,-84.27337,161.70274
11.0,-84.2725,161.71705
24.1,-84.25366,161.40634
6.7,-84.27332,161.70061
22.1,-84.34675,161.32205
10.4,-84.27357,161.69559
47.2,-84.27322,161.70356
19.5,-84.2732,161.69924
20.8,-84.27257,161.71645
47.7,-84.27341,161.70262
51.3,-84.2726,161.71632
6.3,-84.27234,161.72048
119.5,-84.3724,161.1059
26.3,-84.27294,161.71018
7.3,-84.27265,161.71679
25.6,-84.27284,161.71344
21.5,-84.27242,161.71902
51.9,-84.27268,161.71756
9.1,-84.27297,161.71039
36.6,-84.27281,161.7129
23.5,-84.27275,161.71594
44.3,-84.27288,161.71293
17.3,-84.27283,161.7127
34.8,-84.27281,161.71292
27.5,-84.35991,161.16657
31.3,-84.34187,161.39352
39.7,-84.27261,161.71609
6.6,-84.2724,161.71903
55.0,-84.27234,161.72047
9.6,-84.34249,161.25522
37.0,-84.27247,161.71806
89.1,-84.27271,161.71523
15.9,-84.27269,161.7146
91.1,-84.27326,161.70494
55.4,-84.27259,161.71762
25.3,-84.2725,161.71777
42.2,-84.27251,161.71766
3.6,-84.2725,161.71775
34.2,-84.27264,161.71623
7.7,-84.27262,161.71596
11.7,-84.27258,161.71625
89.5,-84.27262,161.71756
31.4,-84.27249,161.71814
2.6,-84.27289,161.7124
41.0,-84.27251,161.71789
33.3,-84.2724,161.71845
3.9,-84.27293,161.7105
22.5,-84.2727,161.71481
8.8,-84.27255,161.7162
20.6,-84.27236,161.71826
61.4,-84.27289,161.71234
219.1,-84.27604,161.34151
466.5,-84.27744,161.64044
1274.3,-84.24974,161.38359
23.1,-84.25164,161.39897
31.4,-84.24689,161.52939
9.0,-84.25077,161.40199
10.9,-84.24671,161.46114
10.6,-84.23672,161.5276
35.2,-84.24349,161.41674
7.3,-84.25152,161.39353
6.1,-84.25082,161.40318
4.1,-84.25155,161.39749
3.8,-84.24538,161.46989
10.6,-84.25098,161.40465
5.5,-84.24553,161.43385
6.8,-84.24793,161.47828
7.2,-84.25174,161.40353
0.5,-84.24507,161.44897
6.3,-84.25085,161.39477
6.1,-84.25173,161.39564
8.4,-84.24634,161.45273
8.9,-84.24719,161.47906
28.9,-84.24527,161.40606
9.1,-84.24473,161.41512
7.0,-84.24411,161.42107
11.0,-84.25274,161.38893
11.5,-84.25214,161.39776
7.3,-84.24513,161.41736
25.5,-84.2449,161.41244
3.5,-84.25267,161.38954
11.9,-84.25216,161.38367
3.8,-84.25208,161.40562
5.2,-84.25263,161.40654
9.1,-84.25256,161.40572
7.0,-84.25192,161.4008
9.5,-84.25283,161.37754
9.0,-84.25536,161.40218
25.2,-84.27445,161.40848
9.3,-84.2533,161.40759
17.0,-84.25332,161.39463
73.1,-84.25151,161.3678
7.1,-84.25325,161.39431
32.1,-84.25167,161.36664
8.3,-84.27578,161.41066
3.8,-84.27473,161.40813
8.8,-84.25303,161.4031
4.9,-84.25048,161.4421
7.1,-84.28333,161.08333
6.2,-84.24551,161.41124
10.4,-84.24587,161.39983
53.4,-84.24554,161.41582
3.4,-84.24567,161.42829
19.7,-84.24646,161.39773
4.4,-84.24545,161.41087
1.5,-84.27543,161.40962
3.7,-84.27481,161.40899
5.9,-84.24608,161.40195
1.0,-84.27496,161.40915
19.7,-84.24273,161.42397
22.1,-84.25184,161.39013
35.1,-84.24786,161.3768
32.8,-84.26271,161.34984
21.1,-84.25087,161.41703
29.1,-84.2375,161.43452
59.1,-84.2509,161.37779
21.4,-84.23933,161.44384
20.0,-84.23704,161.43765
51.3,-84.2421,161.42462
34.7,-84.25125,161.38381
37.5,-84.27179,161.36451
69.0,-84.28817,161.36782
56.0,-84.23379,161.58093
36.4,-84.27643,161.39314
30.9,-84.24827,161.39649
44.0,-84.25073,161.37956
34.4,-84.28813,161.37442
21.3,-84.24786,161.39021
17.8,-84.25119,161.38519
47.5,-84.24297,161.52348
34.3,-84.24708,161.3911
76.5,-84.25054,161.38681
38.7,-84.2512,161.37598
9.1,-84.23797,161.42603
4.3,-84.24263,161.4795
12.7,-84.28206,161.34472
10.5,-84.23564,161.42242
4.2,-84.24101,161.45556
21.9,-84.28332,161.33978
13.6,-84.27604,161.34038
16.5,-84.23897,161.42395
3.8,-84.23203,161.44299
16.8,-84.23809,161.42085
6.0,-84.23873,161.48049
8.9,-84.23183,161.45801
10.0,-84.23156,161.43132
16.0,-84.23687,161.48269
24.2,-84.23827,161.42347
11.6,-84.24091,161.45851
27.0,-84.23804,161.41633
86.1,-84.26908,161.36101
57.5,-84.27537,161.33935
30.9,-84.27022,161.34874
20.0,-84.27256,161.40443
30.3,-84.2895,161.32891
105.2,-84.26684,161.3574
32.8,-84.23946,161.41144
53.0,-84.28266,161.34164
41.6,-84.24124,161.49011
34.1,-84.23886,161.50595
23.9,-84.27299,161.4049
40.5,-84.28529,161.32588
40.4,-84.23663,161.44815
19.0,-84.29089,161.33099
25.6,-84.27217,161.40222
26.7,-84.25146,161.38461
22.7,-84.26981,161.40412
19.7,-84.27378,161.40689
19.1,-84.28941,161.33649
17.7,-84.27105,161.4078
11.0,-84.25549,161.38819
13.2,-84.25381,161.39349
18.3,-84.27045,161.40509
14.5,-84.24585,161.40079
4.4,-84.25582,161.40523
33.2,-84.25316,161.45499
4.2,-84.24226,161.43806
3.9,-84.24203,161.44334
11.4,-84.2384,161.43169
1.7,-84.24343,161.43664
15.8,-84.24025,161.43394
15.7,-84.23971,161.43717
8.1,-84.23689,161.43716
3.0,-84.23723,161.43878
16.8,-84.23686,161.43795
